t, Settling element (1)_Coagulant:concentration, t, Settling element (1)_Coagulant:external_mass_flow_timeseries, t, Settling element (1)_Coagulant:external_source, t, Settling element (1)_Coagulant:inflow_concentration, t, Settling element (1)_Coagulant:inflow_loading, t, Settling element (1)_Coagulant:mass, t, Settling element (1)_Settled_Particles:concentration, t, Settling element (1)_Settled_Particles:external_mass_flow_timeseries, t, Settling element (1)_Settled_Particles:external_source, t, Settling element (1)_Settled_Particles:mass, t, Settling element (1)_Solids:concentration, t, Settling element (1)_Solids:external_mass_flow_timeseries, t, Settling element (1)_Solids:external_source, t, Settling element (1)_Solids:inflow_concentration, t, Settling element (1)_Solids:inflow_loading, t, Settling element (1)_Solids:mass, t, Settling element (1)_Storage, t, Settling element (1)_inflow, t, fixed_head (1)_Coagulant:concentration, t, fixed_head (1)_Coagulant:external_mass_flow_timeseries, t, fixed_head (1)_Coagulant:external_source, t, fixed_head (1)_Coagulant:inflow_concentration, t, fixed_head (1)_Coagulant:inflow_loading, t, fixed_head (1)_Coagulant:mass, t, fixed_head (1)_Settled_Particles:concentration, t, fixed_head (1)_Settled_Particles:external_mass_flow_timeseries, t, fixed_head (1)_Settled_Particles:external_source, t, fixed_head (1)_Settled_Particles:mass, t, fixed_head (1)_Solids:concentration, t, fixed_head (1)_Solids:external_mass_flow_timeseries, t, fixed_head (1)_Solids:external_source, t, fixed_head (1)_Solids:inflow_concentration, t, fixed_head (1)_Solids:inflow_loading, t, fixed_head (1)_Solids:mass, t, fixed_head (1)_Storage, t, fixed_head (1)_head, t, Reactor (1)_Coagulant:concentration, t, Reactor (1)_Coagulant:external_mass_flow_timeseries, t, Reactor (1)_Coagulant:external_source, t, Reactor (1)_Coagulant:inflow_concentration, t, Reactor (1)_Coagulant:inflow_loading, t, Reactor (1)_Coagulant:mass, t, Reactor (1)_Settled_Particles:concentration, t, Reactor (1)_Settled_Particles:external_mass_flow_timeseries, t, Reactor (1)_Settled_Particles:external_source, t, Reactor (1)_Settled_Particles:mass, t, Reactor (1)_Solids:concentration, t, Reactor (1)_Solids:external_mass_flow_timeseries, t, Reactor (1)_Solids:external_source, t, Reactor (1)_Solids:inflow_concentration, t, Reactor (1)_Solids:inflow_loading, t, Reactor (1)_Solids:mass, t, Reactor (1)_Storage, t, Reactor (1)_inflow, t, Reactor (1) - Settling element (1)_Coagulant:advective_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:masstransfer, t, Reactor (1) - Settling element (1)_Solids:advective_masstransfer, t, Reactor (1) - Settling element (1)_Solids:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Solids:masstransfer, t, Reactor (1) - Settling element (1)_flow, t, Settling element (1) - fixed_head (1)_Coagulant:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:masstransfer, t, Settling element (1) - fixed_head (1)_Solids:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:masstransfer, t, Settling element (1) - fixed_head (1)_flow, t, Settling_rate_coeff_temperature, t, Settling_rate_coeff_value, t, Ks_temperature, t, Ks_value, 
9.380000, 1.643524e+00,9.380000, 6.993181e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 3.287049e+01,9.380000, 1.249895e+02,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 2.499790e+03,9.380000, 7.711375e-01,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 1.542276e+01,9.380000, 2.000000e+01,9.380000, 0.000000e+00,9.380000, 1.080666e-03,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 1.081554e+02,9.380000, 8.708432e-05,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 8.715590e+00,9.380000, 1.461628e-03,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 1.462830e+02,9.380000, 1.000822e+05,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 1.062907e+01,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 8.064887e+00,9.380000, 7.033009e+01,9.380000, 1.062584e+00,9.380000, 9.995960e-02,9.380000, 8.720530e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 0.000000e+00,9.380000, 9.269118e+01,9.380000, 0.000000e+00,9.380000, 9.269118e+01,9.380000, 8.720534e+00,9.380000, 1.433240e+01,9.380000, 0.000000e+00,9.380000, 1.433240e+01,9.380000, 6.724731e+00,9.380000, 0.000000e+00,9.380000, 6.724731e+00,9.380000, 8.720534e+00,9.380000, 0.000000e+00,9.380000, 1.000000e+01,9.380000, 0.000000e+00,9.380000, 5.000000e-01,
9.390000, 1.639827e+00,9.390000, 7.017395e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 3.279656e+01,9.390000, 1.250436e+02,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 2.500872e+03,9.390000, 7.523939e-01,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 1.504789e+01,9.390000, 2.000000e+01,9.390000, 0.000000e+00,9.390000, 1.082086e-03,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 1.082977e+02,9.390000, 8.740098e-05,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 8.747290e+00,9.390000, 1.461926e-03,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 1.463129e+02,9.390000, 1.000823e+05,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 1.014329e+01,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 8.101346e+00,9.390000, 7.064803e+01,9.390000, 1.014020e+00,9.390000, 9.995956e-02,9.390000, 8.720530e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 0.000000e+00,9.390000, 8.845488e+01,9.390000, 0.000000e+00,9.390000, 8.845488e+01,9.390000, 8.720534e+00,9.390000, 1.430017e+01,9.390000, 0.000000e+00,9.390000, 1.430017e+01,9.390000, 6.561277e+00,9.390000, 0.000000e+00,9.390000, 6.561277e+00,9.390000, 8.720534e+00,9.390000, 0.000000e+00,9.390000, 1.000000e+01,9.390000, 0.000000e+00,9.390000, 5.000000e-01,
9.400000, 1.636075e+00,9.400000, 6.934888e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 3.272152e+01,9.400000, 1.250940e+02,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 2.501881e+03,9.400000, 7.316005e-01,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 1.463202e+01,9.400000, 2.000000e+01,9.400000, 0.000000e+00,9.400000, 1.083500e-03,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 1.084392e+02,9.400000, 8.771868e-05,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 8.779094e+00,9.400000, 1.462182e-03,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 1.463386e+02,9.400000, 1.000824e+05,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 9.540182e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 7.937652e+00,9.400000, 6.922054e+01,9.400000, 9.537276e-01,9.400000, 9.995952e-02,9.400000, 8.720530e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 8.319549e+01,9.400000, 0.000000e+00,9.400000, 8.319549e+01,9.400000, 8.720534e+00,9.400000, 1.426745e+01,9.400000, 0.000000e+00,9.400000, 1.426745e+01,9.400000, 6.379947e+00,9.400000, 0.000000e+00,9.400000, 6.379947e+00,9.400000, 8.720534e+00,9.400000, 0.000000e+00,9.400000, 1.000000e+01,9.400000, 0.000000e+00,9.400000, 5.000000e-01,
9.410000, 1.632323e+00,9.410000, 6.852382e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 3.264647e+01,9.410000, 1.251445e+02,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 2.502890e+03,9.410000, 7.108070e-01,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 1.421615e+01,9.410000, 2.000000e+01,9.410000, 0.000000e+00,9.410000, 1.084913e-03,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 1.085808e+02,9.410000, 8.803638e-05,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 8.810899e+00,9.410000, 1.462438e-03,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 1.463644e+02,9.410000, 1.000825e+05,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 8.937078e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 7.773958e+00,9.410000, 6.779304e+01,9.410000, 8.934351e-01,9.410000, 9.995947e-02,9.410000, 8.720530e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 0.000000e+00,9.410000, 7.793609e+01,9.410000, 0.000000e+00,9.410000, 7.793609e+01,9.410000, 8.720534e+00,9.410000, 1.423473e+01,9.410000, 0.000000e+00,9.410000, 1.423473e+01,9.410000, 6.198617e+00,9.410000, 0.000000e+00,9.410000, 6.198617e+00,9.410000, 8.720534e+00,9.410000, 0.000000e+00,9.410000, 1.000000e+01,9.410000, 0.000000e+00,9.410000, 5.000000e-01,
9.420000, 1.628571e+00,9.420000, 6.769875e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 3.257143e+01,9.420000, 1.251949e+02,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 2.503899e+03,9.420000, 6.900136e-01,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 1.380028e+01,9.420000, 2.000000e+01,9.420000, 0.000000e+00,9.420000, 1.086326e-03,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 1.087223e+02,9.420000, 8.835409e-05,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 8.842703e+00,9.420000, 1.462694e-03,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 1.463901e+02,9.420000, 1.000826e+05,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 8.333973e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 7.610264e+00,9.420000, 6.636554e+01,9.420000, 8.331427e-01,9.420000, 9.995943e-02,9.420000, 8.720530e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 0.000000e+00,9.420000, 7.267670e+01,9.420000, 0.000000e+00,9.420000, 7.267670e+01,9.420000, 8.720534e+00,9.420000, 1.420201e+01,9.420000, 0.000000e+00,9.420000, 1.420201e+01,9.420000, 6.017287e+00,9.420000, 0.000000e+00,9.420000, 6.017287e+00,9.420000, 8.720534e+00,9.420000, 0.000000e+00,9.420000, 1.000000e+01,9.420000, 0.000000e+00,9.420000, 5.000000e-01,
9.430000, 1.624819e+00,9.430000, 6.687369e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 3.249639e+01,9.430000, 1.252454e+02,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 2.504908e+03,9.430000, 6.692202e-01,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 1.338441e+01,9.430000, 2.000000e+01,9.430000, 0.000000e+00,9.430000, 1.087740e-03,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 1.088639e+02,9.430000, 8.867179e-05,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 8.874507e+00,9.430000, 1.462950e-03,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 1.464159e+02,9.430000, 1.000826e+05,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 7.730868e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 7.446570e+00,9.430000, 6.493804e+01,9.430000, 7.728502e-01,9.430000, 9.995939e-02,9.430000, 8.720530e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 0.000000e+00,9.430000, 6.741730e+01,9.430000, 0.000000e+00,9.430000, 6.741730e+01,9.430000, 8.720534e+00,9.430000, 1.416929e+01,9.430000, 0.000000e+00,9.430000, 1.416929e+01,9.430000, 5.835958e+00,9.430000, 0.000000e+00,9.430000, 5.835958e+00,9.430000, 8.720534e+00,9.430000, 0.000000e+00,9.430000, 1.000000e+01,9.430000, 0.000000e+00,9.430000, 5.000000e-01,
9.440000, 1.620681e+00,9.440000, 6.474781e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 3.241364e+01,9.440000, 1.252930e+02,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 2.505861e+03,9.440000, 6.528172e-01,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 1.305635e+01,9.440000, 2.000000e+01,9.440000, 0.000000e+00,9.440000, 1.089142e-03,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 1.090043e+02,9.440000, 8.899074e-05,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 8.906436e+00,9.440000, 1.463174e-03,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 1.464384e+02,9.440000, 1.000827e+05,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 7.527212e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 7.077782e+00,9.440000, 6.172201e+01,9.440000, 7.524905e-01,9.440000, 9.995935e-02,9.440000, 8.720530e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 0.000000e+00,9.440000, 6.564131e+01,9.440000, 0.000000e+00,9.440000, 6.564131e+01,9.440000, 8.720534e+00,9.440000, 1.413320e+01,9.440000, 0.000000e+00,9.440000, 1.413320e+01,9.440000, 5.692915e+00,9.440000, 0.000000e+00,9.440000, 5.692915e+00,9.440000, 8.720534e+00,9.440000, 0.000000e+00,9.440000, 1.000000e+01,9.440000, 0.000000e+00,9.440000, 5.000000e-01,
9.450000, 1.616232e+00,9.450000, 6.157171e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 3.232465e+01,9.450000, 1.253384e+02,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 2.506768e+03,9.450000, 6.399588e-01,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 1.279918e+01,9.450000, 2.000000e+01,9.450000, 0.000000e+00,9.450000, 1.090536e-03,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 1.091439e+02,9.450000, 8.931069e-05,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 8.938465e+00,9.450000, 1.463371e-03,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 1.464583e+02,9.450000, 1.000828e+05,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 7.646056e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 6.543407e+00,9.450000, 5.706197e+01,9.450000, 7.643709e-01,9.450000, 9.995930e-02,9.450000, 8.720530e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 0.000000e+00,9.450000, 6.667770e+01,9.450000, 0.000000e+00,9.450000, 6.667770e+01,9.450000, 8.720534e+00,9.450000, 1.409441e+01,9.450000, 0.000000e+00,9.450000, 1.409441e+01,9.450000, 5.580783e+00,9.450000, 0.000000e+00,9.450000, 5.580783e+00,9.450000, 8.720534e+00,9.450000, 0.000000e+00,9.450000, 1.000000e+01,9.450000, 0.000000e+00,9.450000, 5.000000e-01,
9.460000, 1.611783e+00,9.460000, 5.839562e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 3.223567e+01,9.460000, 1.253838e+02,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 2.507676e+03,9.460000, 6.271005e-01,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 1.254202e+01,9.460000, 2.000000e+01,9.460000, 0.000000e+00,9.460000, 1.091930e-03,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 1.092836e+02,9.460000, 8.963064e-05,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 8.970494e+00,9.460000, 1.463569e-03,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 1.464782e+02,9.460000, 1.000829e+05,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 7.764901e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 6.009032e+00,9.460000, 5.240194e+01,9.460000, 7.762513e-01,9.460000, 9.995926e-02,9.460000, 8.720530e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 0.000000e+00,9.460000, 6.771408e+01,9.460000, 0.000000e+00,9.460000, 6.771408e+01,9.460000, 8.720534e+00,9.460000, 1.405561e+01,9.460000, 0.000000e+00,9.460000, 1.405561e+01,9.460000, 5.468651e+00,9.460000, 0.000000e+00,9.460000, 5.468651e+00,9.460000, 8.720534e+00,9.460000, 0.000000e+00,9.460000, 1.000000e+01,9.460000, 0.000000e+00,9.460000, 5.000000e-01,
9.470000, 1.607334e+00,9.470000, 5.521952e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 3.214669e+01,9.470000, 1.254292e+02,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 2.508584e+03,9.470000, 6.142421e-01,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 1.228485e+01,9.470000, 2.000000e+01,9.470000, 0.000000e+00,9.470000, 1.093324e-03,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 1.094232e+02,9.470000, 8.995058e-05,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 9.002524e+00,9.470000, 1.463767e-03,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 1.464981e+02,9.470000, 1.000830e+05,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 7.883745e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 5.474657e+00,9.470000, 4.774191e+01,9.470000, 7.881318e-01,9.470000, 9.995922e-02,9.470000, 8.720530e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 0.000000e+00,9.470000, 6.875047e+01,9.470000, 0.000000e+00,9.470000, 6.875047e+01,9.470000, 8.720534e+00,9.470000, 1.401681e+01,9.470000, 0.000000e+00,9.470000, 1.401681e+01,9.470000, 5.356520e+00,9.470000, 0.000000e+00,9.470000, 5.356520e+00,9.470000, 8.720534e+00,9.470000, 0.000000e+00,9.470000, 1.000000e+01,9.470000, 0.000000e+00,9.470000, 5.000000e-01,
9.480000, 1.602885e+00,9.480000, 5.204342e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 3.205771e+01,9.480000, 1.254746e+02,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 2.509492e+03,9.480000, 6.013838e-01,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 1.202768e+01,9.480000, 2.000000e+01,9.480000, 0.000000e+00,9.480000, 1.094718e-03,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 1.095628e+02,9.480000, 9.027053e-05,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 9.034553e+00,9.480000, 1.463964e-03,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 1.465181e+02,9.480000, 1.000831e+05,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 8.002589e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 4.940282e+00,9.480000, 4.308187e+01,9.480000, 8.000122e-01,9.480000, 9.995917e-02,9.480000, 8.720530e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 0.000000e+00,9.480000, 6.978685e+01,9.480000, 0.000000e+00,9.480000, 6.978685e+01,9.480000, 8.720534e+00,9.480000, 1.397801e+01,9.480000, 0.000000e+00,9.480000, 1.397801e+01,9.480000, 5.244388e+00,9.480000, 0.000000e+00,9.480000, 5.244388e+00,9.480000, 8.720534e+00,9.480000, 0.000000e+00,9.480000, 1.000000e+01,9.480000, 0.000000e+00,9.480000, 5.000000e-01,
9.490000, 1.598669e+00,9.490000, 5.136537e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 3.197340e+01,9.490000, 1.255176e+02,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 2.510352e+03,9.490000, 5.896631e-01,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 1.179327e+01,9.490000, 2.000000e+01,9.490000, 0.000000e+00,9.490000, 1.096102e-03,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 1.097014e+02,9.490000, 9.059168e-05,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 9.066702e+00,9.490000, 1.464135e-03,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 1.465352e+02,9.490000, 1.000832e+05,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 7.994264e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 4.820508e+00,9.490000, 4.203738e+01,9.490000, 7.991796e-01,9.490000, 9.995913e-02,9.490000, 8.720530e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 0.000000e+00,9.490000, 6.971425e+01,9.490000, 0.000000e+00,9.490000, 6.971425e+01,9.490000, 8.720534e+00,9.490000, 1.394125e+01,9.490000, 0.000000e+00,9.490000, 1.394125e+01,9.490000, 5.142177e+00,9.490000, 0.000000e+00,9.490000, 5.142177e+00,9.490000, 8.720534e+00,9.490000, 0.000000e+00,9.490000, 1.000000e+01,9.490000, 0.000000e+00,9.490000, 5.000000e-01,
